Address Name	Booth Number	Settlement Name	Settlement Number
מלצ'ט 29	435.2	תל אביב - יפו	5000
מלצ'ט 29	435.3	תל אביב - יפו	5000
"רש""י 48"	437.1	תל אביב - יפו	5000
"רש""י 48"	437.2	תל אביב - יפו	5000
"רש""י 48"	437.3	תל אביב - יפו	5000
"רש""י 48"	437.4	תל אביב - יפו	5000
"רש""י 48"	437.5	תל אביב - יפו	5000
"רש""י 48"	437.6	תל אביב - יפו	5000
"ביל""ו 17"	441.1	תל אביב - יפו	5000
"ביל""ו 17"	441.2	תל אביב - יפו	5000
"ביל""ו 17"	441.3	תל אביב - יפו	5000
"ביל""ו 17"	441.4	תל אביב - יפו	5000
"ביל""ו 17"	441.5	תל אביב - יפו	5000
שדרות רוטשילד 124	441.6	תל אביב - יפו	5000
שדרות רוטשילד 124	441.7	תל אביב - יפו	5000
שדרות רוטשילד 124	441.8	תל אביב - יפו	5000
טשרניחובסקי 22	445.1	תל אביב - יפו	5000
טשרניחובסקי 22	445.2	תל אביב - יפו	5000
טשרניחובסקי 22	445.3	תל אביב - יפו	5000
טשרניחובסקי 22	445.4	תל אביב - יפו	5000
טשרניחובסקי 22	445.5	תל אביב - יפו	5000
טשרניחובסקי 22	445.6	תל אביב - יפו	5000
אידלסון אברהם 30	448.1	תל אביב - יפו	5000
אידלסון אברהם 30	448.2	תל אביב - יפו	5000
אידלסון אברהם 30	448.3	תל אביב - יפו	5000
מנדלי מוכר ספרים 19	452.1	תל אביב - יפו	5000
מנדלי מוכר ספרים 19	452.2	תל אביב - יפו	5000
מנדלי מוכר ספרים 19	452.3	תל אביב - יפו	5000
מנדלי מוכר ספרים 19	452.4	תל אביב - יפו	5000
מנדלי מוכר ספרים 19	452.5	תל אביב - יפו	5000
מנדלי מוכר ספרים 19	452.6	תל אביב - יפו	5000
מנדלי מוכר ספרים 19	452.7	תל אביב - יפו	5000
מנדלי מוכר ספרים 19	452.8	תל אביב - יפו	5000
סירקין 26	456.1	תל אביב - יפו	5000
סירקין 26	456.2	תל אביב - יפו	5000
סירקין 26	456.3	תל אביב - יפו	5000
סירקין 26	456.4	תל אביב - יפו	5000
סירקין 26	456.5	תל אביב - יפו	5000
"מזא""ה 34"	473.1	תל אביב - יפו	5000
"מזא""ה 34"	473.2	תל אביב - יפו	5000
"מזא""ה 34"	473.3	תל אביב - יפו	5000
"מזא""ה 34"	473.4	תל אביב - יפו	5000
אלחנן יצחק 4	481.1	תל אביב - יפו	5000
אלחנן יצחק 4	481.2	תל אביב - יפו	5000
אלחנן יצחק 4	481.3	תל אביב - יפו	5000
אלחנן יצחק 4	481.4	תל אביב - יפו	5000
אלחנן יצחק 4	481.5	תל אביב - יפו	5000
אלחנן יצחק 4	481.6	תל אביב - יפו	5000
"האר""י 10"	488.1	תל אביב - יפו	5000
"האר""י 10"	488.2	תל אביב - יפו	5000
"האר""י 10"	488.3	תל אביב - יפו	5000
בלפור 12	499.1	תל אביב - יפו	5000
בלפור 12	499.2	תל אביב - יפו	5000
בלפור 12	499.3	תל אביב - יפו	5000
בלפור 12	499.4	תל אביב - יפו	5000
בלפור 12	499.5	תל אביב - יפו	5000
יפה בצלאל 8	508.1	תל אביב - יפו	5000
יפה בצלאל 8	508.2	תל אביב - יפו	5000
יפה בצלאל 8	508.3	תל אביב - יפו	5000
יפה בצלאל 8	508.4	תל אביב - יפו	5000
יפה בצלאל 8	508.5	תל אביב - יפו	5000
יפה בצלאל 8	508.6	תל אביב - יפו	5000
יפה בצלאל 8	508.7	תל אביב - יפו	5000
יוחנן בן זכאי 5	510.1	תל אביב - יפו	5000
יוחנן בן זכאי 5	510.2	תל אביב - יפו	5000
יוחנן בן זכאי 5	510.3	תל אביב - יפו	5000
יוחנן בן זכאי 5	510.4	תל אביב - יפו	5000
נוה שלום 9	535.1	תל אביב - יפו	5000
נוה שלום 9	535.2	תל אביב - יפו	5000
נוה שלום 9	535.3	תל אביב - יפו	5000
נוה שלום 9	535.4	תל אביב - יפו	5000
לילינבלום 7	568.1	תל אביב - יפו	5000
לילינבלום 7	568.2	תל אביב - יפו	5000
לילינבלום 7	568.3	תל אביב - יפו	5000
לילינבלום 7	568.4	תל אביב - יפו	5000
לילינבלום 7	568.5	תל אביב - יפו	5000
מולדת 4	569.1	תל אביב - יפו	5000
מולדת 4	569.2	תל אביב - יפו	5000
מולדת 4	569.3	תל אביב - יפו	5000
מולדת 4	569.4	תל אביב - יפו	5000
מולדת 4	569.5	תל אביב - יפו	5000
הנגרים 17	571.0	תל אביב - יפו	5000
הנגרים 23	573.1	תל אביב - יפו	5000
הנגרים 23	573.2	תל אביב - יפו	5000
הנגרים 23	573.3	תל אביב - יפו	5000
הנגרים 23	573.4	תל אביב - יפו	5000
הנגרים 23	573.5	תל אביב - יפו	5000
הנגרים 23	573.6	תל אביב - יפו	5000
מסילת העולים 2	574.0	תל אביב - יפו	5000
הנגרים 17	575.0	תל אביב - יפו	5000
אברבנאל 74	576.0	תל אביב - יפו	5000
מסילת העולים 2	578.0	תל אביב - יפו	5000
מסילת העולים 2	581.0	תל אביב - יפו	5000
דה מודינה אריה 22	582.1	תל אביב - יפו	5000
דה מודינה אריה 22	582.2	תל אביב - יפו	5000
דה מודינה אריה 22	582.3	תל אביב - יפו	5000
דה מודינה אריה 22	582.4	תל אביב - יפו	5000
דה מודינה אריה 22	582.5	תל אביב - יפו	5000
דה מודינה אריה 22	582.6	תל אביב - יפו	5000
דה מודינה אריה 22	582.7	תל אביב - יפו	5000
אברבנאל 74	593.0	תל אביב - יפו	5000
פיינשטיין 83	601.0	תל אביב - יפו	5000
בורלא יהודה 25	602.1	תל אביב - יפו	5000
בורלא יהודה 25	602.2	תל אביב - יפו	5000
בורלא יהודה 25	602.3	תל אביב - יפו	5000
בורלא יהודה 25	602.4	תל אביב - יפו	5000
בורלא יהודה 25	602.5	תל אביב - יפו	5000
בורלא יהודה 25	602.6	תל אביב - יפו	5000
בורלא יהודה 25	602.7	תל אביב - יפו	5000
בורלא יהודה 25	602.8	תל אביב - יפו	5000
בורלא יהודה 25	602.9	תל אביב - יפו	5000
אוליפנט 15	613.1	תל אביב - יפו	5000
אוליפנט 15	613.2	תל אביב - יפו	5000
אוליפנט 15	613.3	תל אביב - יפו	5000
אוליפנט 15	613.4	תל אביב - יפו	5000
אוליפנט 15	613.5	תל אביב - יפו	5000
החשמונאים 92	616.0	תל אביב - יפו	5000
שפע טל 15	620.1	תל אביב - יפו	5000
שפע טל 15	620.2	תל אביב - יפו	5000
שפע טל 15	620.3	תל אביב - יפו	5000
שפע טל 15	620.4	תל אביב - יפו	5000
נחלת יצחק 35	632.0	תל אביב - יפו	5000
נחלת יצחק 35	634.0	תל אביב - יפו	5000
טירת צבי 5	641.1	תל אביב - יפו	5000
טירת צבי 5	641.2	תל אביב - יפו	5000
טירת צבי 5	641.3	תל אביב - יפו	5000
בת ציון 10	642.0	תל אביב - יפו	5000
האספרגוס 33	644.0	תל אביב - יפו	5000
האספרגוס 33	645.0	תל אביב - יפו	5000
האספרגוס 33	646.0	תל אביב - יפו	5000
ביצרון 19	647.1	תל אביב - יפו	5000
ביצרון 19	647.2	תל אביב - יפו	5000
ביצרון 19	647.3	תל אביב - יפו	5000
ביצרון 19	647.4	תל אביב - יפו	5000
ביצרון 19	647.5	תל אביב - יפו	5000
עמק ברכה 48 א	650.1	תל אביב - יפו	5000
עמק ברכה 48 א	650.2	תל אביב - יפו	5000
עמק ברכה 48 א	650.3	תל אביב - יפו	5000
עמק ברכה 48 א	650.4	תל אביב - יפו	5000
עמק ברכה 48 א	650.5	תל אביב - יפו	5000
עמק ברכה 48 א	650.6	תל אביב - יפו	5000
עמק ברכה 48 א	650.7	תל אביב - יפו	5000
המערכה 3	661.0	תל אביב - יפו	5000
הצבי 5	663.0	תל אביב - יפו	5000
בת ציון 10	664.0	תל אביב - יפו	5000
ברנפלד שמעון 15	669.1	תל אביב - יפו	5000
ברנפלד שמעון 15	669.2	תל אביב - יפו	5000
ברנפלד שמעון 15	669.3	תל אביב - יפו	5000
ברנפלד שמעון 15	669.4	תל אביב - יפו	5000
ברנפלד שמעון 15	669.5	תל אביב - יפו	5000
ברנפלד שמעון 15	669.6	תל אביב - יפו	5000
המערכה 3	671.0	תל אביב - יפו	5000
בת ציון 10	672.0	תל אביב - יפו	5000
שד' יד לבנים 18	673.1	תל אביב - יפו	5000
שד' יד לבנים 18	673.2	תל אביב - יפו	5000
שד' יד לבנים 18	673.3	תל אביב - יפו	5000
שד' יד לבנים 18	673.4	תל אביב - יפו	5000
המערכה 3	676.0	תל אביב - יפו	5000
התשעים ושלוש 2	677.0	תל אביב - יפו	5000
התשעים ושלוש 2	678.0	תל אביב - יפו	5000
התשעים ושלוש 2	679.0	תל אביב - יפו	5000
התשעים ושלוש 2	680.0	תל אביב - יפו	5000
יגור 2	681.0	תל אביב - יפו	5000
אלון יגאל 31	683.1	תל אביב - יפו	5000
אלון יגאל 31	683.2	תל אביב - יפו	5000
אלון יגאל 31	683.3	תל אביב - יפו	5000
דרך ההגנה 106	684.1	תל אביב - יפו	5000
דרך ההגנה 106	684.2	תל אביב - יפו	5000
דרך ההגנה 106	684.3	תל אביב - יפו	5000
דרך ההגנה 106	684.4	תל אביב - יפו	5000
דרך ההגנה 106	684.5	תל אביב - יפו	5000
יגור 2	685.0	תל אביב - יפו	5000
יגור 2	686.0	תל אביב - יפו	5000
יגור 2	687.0	תל אביב - יפו	5000
גבעתי 4	688.0	תל אביב - יפו	5000
הצבי 5	691.0	תל אביב - יפו	5000
הצבי 5	692.0	תל אביב - יפו	5000
הצבי 5	693.0	תל אביב - יפו	5000
גבעתי 4	695.0	תל אביב - יפו	5000
גבעתי 4	697.0	תל אביב - יפו	5000
התשעים ושלוש 2	698.0	תל אביב - יפו	5000
דרך הטייסים 28	701.0	תל אביב - יפו	5000
אלבז נתן 2	703.1	תל אביב - יפו	5000
אלבז נתן 2	703.2	תל אביב - יפו	5000
אלבז נתן 2	703.3	תל אביב - יפו	5000
אלבז נתן 2	703.4	תל אביב - יפו	5000
אלבז נתן 2	703.5	תל אביב - יפו	5000
אלבז נתן 2	703.6	תל אביב - יפו	5000
רצאבי זכריה 10	706.1	תל אביב - יפו	5000
רצאבי זכריה 10	706.2	תל אביב - יפו	5000
דרך ההגנה 135	709.0	תל אביב - יפו	5000
שד' ששת הימים 26	711.0	תל אביב - יפו	5000
הרב אלנקווה 13	712.1	תל אביב - יפו	5000
הרב אלנקווה 13	712.2	תל אביב - יפו	5000
הרב אלנקווה 13	712.3	תל אביב - יפו	5000
הרב אלנקווה 13	712.4	תל אביב - יפו	5000
הרב אלנקווה 13	712.5	תל אביב - יפו	5000
דרך ההגנה 135	714.0	תל אביב - יפו	5000
"מח""ל 42"	719.0	תל אביב - יפו	5000
דרך הטייסים 28	725.0	תל אביב - יפו	5000
שד' ששת הימים 6	727.1	תל אביב - יפו	5000
שד' ששת הימים 6	727.2	תל אביב - יפו	5000
שד' ששת הימים 6	727.3	תל אביב - יפו	5000
שד' ששת הימים 6	727.4	תל אביב - יפו	5000
שד' ששת הימים 6	727.5	תל אביב - יפו	5000
שד' ששת הימים 6	727.6	תל אביב - יפו	5000
שד' ששת הימים 6	727.7	תל אביב - יפו	5000
מעפילי אגוז 74	728.0	תל אביב - יפו	5000
דרך הטייסים 28	729.0	תל אביב - יפו	5000
תשרי 4	731.0	תל אביב - יפו	5000
שד' ששת הימים 26	732.0	תל אביב - יפו	5000
שד' ששת הימים 26	733.0	תל אביב - יפו	5000
שד' ששת הימים 26	734.0	תל אביב - יפו	5000
שד' ששת הימים 26	736.0	תל אביב - יפו	5000
גבעתי 4	737.0	תל אביב - יפו	5000
מעפילי אגוז 74	738.0	תל אביב - יפו	5000
מושיע 21	740.1	תל אביב - יפו	5000
מושיע 21	740.2	תל אביב - יפו	5000
מושיע 21	740.3	תל אביב - יפו	5000
מושיע 21	740.4	תל אביב - יפו	5000
מושיע 21	740.5	תל אביב - יפו	5000
גבעתי 4	741.0	תל אביב - יפו	5000
אורים 41	742.1	תל אביב - יפו	5000
אורים 41	742.2	תל אביב - יפו	5000
אורים 41	742.3	תל אביב - יפו	5000
אורים 41	742.4	תל אביב - יפו	5000
אורים 41	742.5	תל אביב - יפו	5000
כביר 4	744.0	תל אביב - יפו	5000
כביר 4	745.0	תל אביב - יפו	5000
"מח""ל 42"	747.0	תל אביב - יפו	5000
כביר 4	753.0	תל אביב - יפו	5000
כביר 4	755.0	תל אביב - יפו	5000
כביר 4	757.0	תל אביב - יפו	5000
לובטקין צביה 35	758.1	תל אביב - יפו	5000
לובטקין צביה 35	758.2	תל אביב - יפו	5000
לובטקין צביה 35	758.3	תל אביב - יפו	5000
לובטקין צביה 35	758.4	תל אביב - יפו	5000
לובטקין צביה 35	758.5	תל אביב - יפו	5000
שד' ששת הימים 26	761.0	תל אביב - יפו	5000
שד' ששת הימים 26	762.0	תל אביב - יפו	5000
כביר 4	764.0	תל אביב - יפו	5000
דרך הטייסים 28	765.0	תל אביב - יפו	5000
כביר 4	766.0	תל אביב - יפו	5000
מעפילי אגוז 74	770.1	תל אביב - יפו	5000
מעפילי אגוז 74	770.2	תל אביב - יפו	5000
מעפילי אגוז 74	770.3	תל אביב - יפו	5000
מעפילי אגוז 74	770.4	תל אביב - יפו	5000
מעפילי אגוז 74	770.5	תל אביב - יפו	5000
הקרן 6	776.1	תל אביב - יפו	5000
הקרן 6	776.2	תל אביב - יפו	5000
הקרן 6	776.3	תל אביב - יפו	5000
הקרן 6	776.4	תל אביב - יפו	5000
קפלנסקי 2	777.1	תל אביב - יפו	5000
קפלנסקי 2	777.2	תל אביב - יפו	5000
קפלנסקי 2	777.3	תל אביב - יפו	5000
הקשת 6	780.1	תל אביב - יפו	5000
הקשת 6	780.2	תל אביב - יפו	5000
עמיקם 7	783.1	תל אביב - יפו	5000
עמיקם 7	783.2	תל אביב - יפו	5000
ישראל מסלנט 27	788.1	תל אביב - יפו	5000
ישראל מסלנט 27	788.2	תל אביב - יפו	5000
ישראל מסלנט 27	788.3	תל אביב - יפו	5000
ישראל מסלנט 27	788.4	תל אביב - יפו	5000
ישראל מסלנט 42	791.1	תל אביב - יפו	5000
ישראל מסלנט 42	791.2	תל אביב - יפו	5000
ישראל מסלנט 42	791.3	תל אביב - יפו	5000
ישראל מסלנט 42	791.4	תל אביב - יפו	5000
ישראל מסלנט 42	791.5	תל אביב - יפו	5000
ישראל מסלנט 42	791.6	תל אביב - יפו	5000
שארית ישראל 10	824.0	תל אביב - יפו	5000
הרצל 155	827.1	תל אביב - יפו	5000
הרצל 155	827.2	תל אביב - יפו	5000
הרצל 155	827.3	תל אביב - יפו	5000
גולדמן נחום 3	828.1	תל אביב - יפו	5000
גולדמן נחום 3	828.2	תל אביב - יפו	5000
גולדמן נחום 3	828.3	תל אביב - יפו	5000
גולדמן נחום 3	828.4	תל אביב - יפו	5000
שבטי ישראל 53	836.1	תל אביב - יפו	5000
שבטי ישראל 53	836.2	תל אביב - יפו	5000
שבטי ישראל 53	836.3	תל אביב - יפו	5000
שבטי ישראל 53	836.4	תל אביב - יפו	5000
שבטי ישראל 53	836.5	תל אביב - יפו	5000
שבטי ישראל 53	836.6	תל אביב - יפו	5000
"שז""ר זלמן 12"	839.0	תל אביב - יפו	5000
צונץ 11	841.1	תל אביב - יפו	5000
צונץ 11	841.2	תל אביב - יפו	5000
צונץ 11	841.3	תל אביב - יפו	5000
צונץ 11	841.4	תל אביב - יפו	5000
דקל 7	843.0	תל אביב - יפו	5000
"שז""ר זלמן 39"	844.1	תל אביב - יפו	5000
"שז""ר זלמן 39"	844.2	תל אביב - יפו	5000
"שז""ר זלמן 39"	844.3	תל אביב - יפו	5000
נחל שורק 5	854.1	תל אביב - יפו	5000
נחל שורק 5	854.2	תל אביב - יפו	5000
נחל שורק 5	854.3	תל אביב - יפו	5000
נחל שורק 5	854.4	תל אביב - יפו	5000
חיננית 5	856.0	תל אביב - יפו	5000
דקל 7	858.0	תל אביב - יפו	5000
חיננית 5	859.0	תל אביב - יפו	5000
נס לגויים 53	861.1	תל אביב - יפו	5000
נס לגויים 53	861.2	תל אביב - יפו	5000
נס לגויים 53	861.3	תל אביב - יפו	5000
נס לגויים 53	861.4	תל אביב - יפו	5000
חיננית 5	863.0	תל אביב - יפו	5000
נחל שורק 5	865.1	תל אביב - יפו	5000
נחל שורק 5	865.2	תל אביב - יפו	5000
נחל שורק 5	865.3	תל אביב - יפו	5000
רובינשטיין יצחק 14	866.1	תל אביב - יפו	5000
רובינשטיין יצחק 14	866.2	תל אביב - יפו	5000
רובינשטיין יצחק 14	866.3	תל אביב - יפו	5000
רובינשטיין יצחק 14	866.4	תל אביב - יפו	5000
רובינשטיין יצחק 14	866.5	תל אביב - יפו	5000
רובינשטיין יצחק 14	866.6	תל אביב - יפו	5000
פיקוס 19	869.0	תל אביב - יפו	5000
פיקוס 19	870.0	תל אביב - יפו	5000
פיקוס 19	871.0	תל אביב - יפו	5000
