Settlement Number,Booth Number,Settlement Name,Address Name
31,23.2,באר שבע,"ירושלים,41"
31,25.1,באר שבע,"צאלון,1"
31,25.2,באר שבע,"צאלון,1"
31,25.3,באר שבע,"צאלון,1"
31,26.0,באר שבע,"צה""ל,4"
31,28.0,באר שבע,"רבי עקיבא,12"
31,30.0,באר שבע,"החיד""א"
31,35.1,באר שבע,"ירושלים,41"
31,35.2,באר שבע,"ירושלים,41"
31,38.1,באר שבע,"דרך הטייסים,903"
31,38.2,באר שבע,"דרך הטייסים,903"
31,38.3,באר שבע,"דרך הטייסים,903"
31,38.4,באר שבע,"דרך הטייסים,903"
31,38.5,באר שבע,"דרך הטייסים,903"
403,1.0,באר שבע,אורים
965,1.0,באר שבע,אטרש (שבט)
965,2.0,באר שבע,אטרש (שבט)
965,3.0,באר שבע,אטרש (שבט)
1126,1.0,באר שבע,אילות
2600,1.0,באר שבע,צין
2600,2.0,באר שבע,צין
2600,6.1,באר שבע,"שד יעלים,39"
2600,6.2,באר שבע,"שד יעלים,39"
2600,6.3,באר שבע,"שד יעלים,39"
2600,6.4,באר שבע,"שד יעלים,39"
2600,7.1,באר שבע,"המלחה,1"
2600,7.2,באר שבע,"המלחה,1"
2600,7.3,באר שבע,"המלחה,1"
2600,7.4,באר שבע,"המלחה,1"
2600,8.0,באר שבע,"מדיין,5"
2600,9.1,באר שבע,"נחשון,30"
2600,9.2,באר שבע,"נחשון,30"
2600,9.3,באר שבע,"נחשון,30"
2600,9.4,באר שבע,"נחשון,30"
2600,9.5,באר שבע,"נחשון,30"
2600,9.6,באר שבע,"נחשון,30"
2600,12.0,באר שבע,"שור,8"
2600,13.1,באר שבע,"דרך יותם,50"
2600,13.2,באר שבע,"דרך יותם,50"
2600,13.3,באר שבע,"דרך יותם,50"
2600,13.4,באר שבע,"דרך יותם,50"
2600,14.0,באר שבע,"שור,8"
2600,17.0,באר שבע,"מדיין,5"
2600,19.0,באר שבע,"מדיין,5"
2600,22.0,באר שבע,"מדיין,5"
2600,23.0,באר שבע,צין
2600,26.1,באר שבע,"דרך יותם,51"
2600,26.2,באר שבע,"דרך יותם,51"
2600,26.3,באר שבע,"דרך יותם,51"
2600,26.4,באר שבע,"דרך יותם,51"
2600,26.5,באר שבע,"דרך יותם,51"
2600,26.6,באר שבע,"דרך יותם,51"
2600,27.1,באר שבע,"יהל,15"
2600,27.2,באר שבע,"יהל,15"
2600,27.3,באר שבע,"יהל,15"
2600,27.4,באר שבע,"יהל,15"
2600,28.1,באר שבע,"דקר,8"
2600,28.2,באר שבע,"דקר,8"
2600,28.3,באר שבע,"דקר,8"
2600,28.4,באר שבע,"דקר,8"
2600,28.5,באר שבע,"דקר,8"
2600,32.1,באר שבע,הספורטאים
2600,32.2,באר שבע,הספורטאים
2600,32.3,באר שבע,הספורטאים
2600,32.4,באר שבע,הספורטאים
2600,32.5,באר שבע,הספורטאים
2600,33.1,באר שבע,"גרניט,3"
2600,33.2,באר שבע,"גרניט,3"
2600,33.3,באר שבע,"גרניט,3"
2600,33.4,באר שבע,"גרניט,3"
2600,34.1,באר שבע,"שד ששת הימים,211"
2600,34.2,באר שבע,"שד ששת הימים,211"
2600,34.3,באר שבע,"שד ששת הימים,211"
2600,41.1,באר שבע,"חטיבת הנגב,15"
2600,41.2,באר שבע,"חטיבת הנגב,15"
2600,44.1,באר שבע,"חטיבת הנגב,15"
2600,44.2,באר שבע,"חטיבת הנגב,15"
2600,44.3,באר שבע,"חטיבת הנגב,15"
2600,44.4,באר שבע,"חטיבת הנגב,15"
2600,44.5,באר שבע,"חטיבת הנגב,15"
2600,62.0,באר שבע,"שור,8"
2600,63.0,באר שבע,צין
2600,71.1,באר שבע,"בני ישראל,3"
2600,71.2,באר שבע,"בני ישראל,3"
2600,71.3,באר שבע,"בני ישראל,3"
2600,71.4,באר שבע,"בני ישראל,3"
2600,71.5,באר שבע,"בני ישראל,3"
2600,71.6,באר שבע,"בני ישראל,3"
2600,73.1,באר שבע,"משעול האגס,47"
2600,73.2,באר שבע,"משעול האגס,47"
2600,73.3,באר שבע,"משעול האגס,47"
2600,73.4,באר שבע,"משעול האגס,47"
2600,73.5,באר שבע,"משעול האגס,47"
2600,73.6,באר שבע,"משעול האגס,47"
2600,74.1,באר שבע,"עין גדי,8"
2600,74.2,באר שבע,"עין גדי,8"
2600,74.3,באר שבע,"עין גדי,8"
2600,74.4,באר שבע,"עין גדי,8"
2600,74.5,באר שבע,"עין גדי,8"
2600,84.1,באר שבע,"שרה אימנו,10"
2600,84.2,באר שבע,"שרה אימנו,10"
2600,84.3,באר שבע,"שרה אימנו,10"
2600,84.4,באר שבע,"שרה אימנו,10"
2600,84.5,באר שבע,"שרה אימנו,10"
2600,84.6,באר שבע,"שרה אימנו,10"
2600,84.7,באר שבע,"שרה אימנו,10"
2600,87.0,באר שבע,"מדיין,5"
2600,88.0,באר שבע,"שרה אימנו,10"
1359,1.0,באר שבע,אל סייד
1359,2.0,באר שבע,אל סייד
1359,3.0,באר שבע,אל סייד
1248,1.0,באר שבע,אליפז
960,1.0,באר שבע,אסד (שבט)
963,7.1,באר שבע,אעצם (שבט)
963,7.2,באר שבע,אעצם (שבט)
963,7.3,באר שבע,אעצם (שבט)
963,7.4,באר שבע,אעצם (שבט)
963,7.5,באר שבע,"אבו תלול,אבו תלול"
963,7.6,באר שבע,"אבו תלול,אבו תלול"
963,7.7,באר שבע,"אבו תלול,אבו תלול"
963,7.8,באר שבע,"אבו תלול,אבו תלול"
71,1.0,באר שבע,אשבול
3722,1.0,באר שבע,אשכולות
2021,1.0,באר שבע,אשל הנשיא
1152,1.0,באר שבע,אשלים
21,1.0,באר שבע,באר אורה
1278,1.0,באר שבע,באר מילכה
9000,1.0,באר שבע,"אברהם אבינו,93"
9000,2.0,באר שבע,"רינגלבלום,19"
9000,3.0,באר שבע,"רינגלבלום,19"
9000,4.0,באר שבע,"אברהם אבינו,93"
9000,5.0,באר שבע,"אברהם אבינו,93"
9000,6.0,באר שבע,"סנהדרין,81"
9000,7.0,באר שבע,"אלעזר בן יאיר,19"
9000,9.0,באר שבע,"אלעזר בן יאיר,19"
9000,10.1,באר שבע,"יוסף בן מתתיהו,28"
9000,10.2,באר שבע,"יוסף בן מתתיהו,28"
9000,10.3,באר שבע,"יוסף בן מתתיהו,28"
9000,11.0,באר שבע,"רבי טרפון,5"
9000,12.1,באר שבע,"בורג יוסף,33"
9000,12.2,באר שבע,"בורג יוסף,33"
9000,12.3,באר שבע,"בורג יוסף,33"
9000,12.4,באר שבע,"בורג יוסף,33"
9000,12.5,באר שבע,"בורג יוסף,33"
9000,12.6,באר שבע,"בורג יוסף,33"
9000,13.0,באר שבע,"אלעזר בן יאיר,19"
9000,14.0,באר שבע,"אלעזר בן יאיר,19"
9000,15.0,באר שבע,"אברהם אבינו,93"
9000,16.0,באר שבע,"יהודה הנשיא,140"
9000,17.0,באר שבע,"אלעזר בן יאיר,19"
9000,18.0,באר שבע,"רבי טרפון,5"
9000,19.0,באר שבע,"יהודה הנשיא,140"
9000,20.0,באר שבע,"יהודה הנשיא,140"
9000,25.0,באר שבע,"אברהם אבינו,93"
9000,26.0,באר שבע,"סנהדרין,81"
9000,27.0,באר שבע,"סנהדרין,81"
9000,28.0,באר שבע,"סנהדרין,81"
9000,29.0,באר שבע,"סנהדרין,81"
9000,30.0,באר שבע,"יהודה הנשיא,140"
9000,31.0,באר שבע,"יהודה הנשיא,140"
9000,34.0,באר שבע,"טבנקין,7"
9000,35.0,באר שבע,"טבנקין,7"
9000,36.0,באר שבע,"קדושי בגדד,1"
9000,37.0,באר שבע,"קדושי בגדד,1"
9000,38.0,באר שבע,"שלונסקי,4"
9000,39.0,באר שבע,"קדושי בגדד,1"
9000,40.0,באר שבע,"קדושי בגדד,1"
9000,42.0,באר שבע,"קדושי בגדד,1"
9000,43.1,באר שבע,"שד ירושלים,52"
9000,43.2,באר שבע,"שד ירושלים,52"
9000,43.3,באר שבע,"שד ירושלים,52"
9000,43.4,באר שבע,"שד ירושלים,52"
9000,44.0,באר שבע,"שלונסקי,4"
9000,45.0,באר שבע,"יהודה הלוי,1"
9000,46.0,באר שבע,"מבצע נחשון,23"
9000,47.0,באר שבע,"מבצע נחשון,23"
9000,55.1,באר שבע,"מבצע יואב,5"
9000,55.2,באר שבע,"מבצע יואב,5"
9000,55.3,באר שבע,"מבצע יואב,5"
9000,58.1,באר שבע,"בצלאל,35"
9000,58.2,באר שבע,"בצלאל,35"
9000,58.3,באר שבע,"בצלאל,35"
9000,58.4,באר שבע,"בצלאל,35"
9000,58.5,באר שבע,"בצלאל,35"
9000,62.1,באר שבע,"השלום,15"
9000,62.2,באר שבע,"השלום,15"
9000,65.0,באר שבע,"רבי טרפון,5"
9000,66.0,באר שבע,"יהודה הלוי,1"
9000,68.0,באר שבע,"יהודה הלוי,1"
9000,69.0,באר שבע,"מבצע נחשון,23"
9000,71.1,באר שבע,"וינגייט,41"
9000,71.2,באר שבע,"וינגייט,41"
9000,71.3,באר שבע,"וינגייט,41"
9000,71.4,באר שבע,"וינגייט,41"
9000,73.1,באר שבע,"גוש עציון,13"
9000,73.2,באר שבע,"גוש עציון,13"
9000,73.3,באר שבע,"גוש עציון,13"
9000,73.4,באר שבע,"גוש עציון,13"
9000,90.0,באר שבע,"ז'בוטינסקי זאב,19"
9000,91.0,באר שבע,"ז'בוטינסקי זאב,19"
9000,92.0,באר שבע,"ז'בוטינסקי זאב,19"
9000,93.0,באר שבע,"ז'בוטינסקי זאב,19"
9000,94.0,באר שבע,"ז'בוטינסקי זאב,19"
9000,95.0,באר שבע,"טבנקין,7"
9000,96.0,באר שבע,"קדושי בגדד,1"
9000,97.0,באר שבע,"קדושי בגדד,1"
9000,99.1,באר שבע,"מנדלי מוכר ספרים,10"
9000,99.2,באר שבע,"מנדלי מוכר ספרים,10"
9000,99.3,באר שבע,"מנדלי מוכר ספרים,10"
9000,99.4,באר שבע,"מנדלי מוכר ספרים,10"
9000,103.0,באר שבע,"דרך המשחררים,41"
9000,104.1,באר שבע,"ורבורג,10"
9000,104.2,באר שבע,"ורבורג,10"
9000,104.3,באר שבע,"ורבורג,10"
9000,104.4,באר שבע,"ורבורג,10"
9000,109.0,באר שבע,"שלונסקי,4"
9000,111.0,באר שבע,"קדושי בגדד,1"
9000,112.0,באר שבע,"שלונסקי,4"
9000,113.0,באר שבע,"טבנקין,7"
9000,114.0,באר שבע,"טבנקין,7"
9000,117.0,באר שבע,"טבנקין,7"
9000,118.0,באר שבע,"שלונסקי,4"
9000,119.1,באר שבע,"שמחוני אסף,13"
9000,119.2,באר שבע,"שמחוני אסף,13"
9000,119.3,באר שבע,"שמחוני אסף,13"
9000,119.4,באר שבע,"שמחוני אסף,13"
9000,119.5,באר שבע,"שמחוני אסף,13"
9000,120.0,באר שבע,"ויצמן,1ב"
9000,121.0,באר שבע,"ויצמן,1ב"
9000,122.1,באר שבע,"החלוץ,2"
9000,122.2,באר שבע,"החלוץ,2"
9000,122.3,באר שבע,"החלוץ,2"
9000,122.4,באר שבע,"החלוץ,2"
9000,122.5,באר שבע,"החלוץ,2"
9000,122.6,באר שבע,"החלוץ,2"
9000,123.0,באר שבע,"כפר הדרום,29"
9000,124.0,באר שבע,"כפר הדרום,29"
9000,127.0,באר שבע,"כפר הדרום,29"
9000,129.1,באר שבע,"שד הנשיא הרצוג חיים,2"
9000,129.2,באר שבע,"שד הנשיא הרצוג חיים,2"
9000,129.3,באר שבע,"שד הנשיא הרצוג חיים,2"
9000,129.4,באר שבע,"שד הנשיא הרצוג חיים,2"
9000,129.5,באר שבע,"שד הנשיא הרצוג חיים,2"
9000,129.6,באר שבע,"שד הנשיא הרצוג חיים,2"
9000,130.1,באר שבע,"מבצע עובדה,43"
9000,130.2,באר שבע,"מבצע עובדה,43"
9000,130.3,באר שבע,"מבצע עובדה,43"
9000,130.4,באר שבע,"מבצע עובדה,43"
9000,130.5,באר שבע,"מבצע עובדה,43"
9000,132.0,באר שבע,"חובב משה,2"
9000,134.0,באר שבע,"צביה ויצחק,15"
9000,136.0,באר שבע,"גיבתון חנוך,17"
9000,137.0,באר שבע,"חובב משה,2"
9000,142.1,באר שבע,"דוד הראובני,31"
9000,142.2,באר שבע,"דוד הראובני,31"
9000,142.3,באר שבע,"דוד הראובני,31"
9000,142.4,באר שבע,"דוד הראובני,31"
9000,142.5,באר שבע,"דוד הראובני,31"
9000,142.6,באר שבע,"דוד הראובני,31"
9000,143.1,באר שבע,"דורי יעקב,27"
9000,143.2,באר שבע,"דורי יעקב,27"
9000,143.3,באר שבע,"דורי יעקב,27"
9000,143.4,באר שבע,"דורי יעקב,27"
9000,143.5,באר שבע,"דורי יעקב,27"
9000,144.0,באר שבע,"מבצע נחשון,23"
9000,145.0,באר שבע,"מבצע נחשון,23"
9000,147.1,באר שבע,"דורי יעקב,55"
9000,147.2,באר שבע,"דורי יעקב,55"
9000,147.3,באר שבע,"דורי יעקב,55"
9000,147.4,באר שבע,"דורי יעקב,55"
9000,147.5,באר שבע,"דורי יעקב,55"
9000,151.0,באר שבע,"רחבת השל""ה,5"
9000,155.0,באר שבע,"רחבת השל""ה,5"
9000,156.0,באר שבע,"רחבת השל""ה,5"
9000,158.1,באר שבע,"רחבת הרב עוזיאל,240"
9000,158.2,באר שבע,"רחבת הרב עוזיאל,240"
9000,158.3,באר שבע,"רחבת הרב עוזיאל,240"
9000,158.4,באר שבע,"רחבת הרב עוזיאל,240"
9000,158.5,באר שבע,"רחבת הרב עוזיאל,240"
9000,159.0,באר שבע,"רחבת השל""ה,5"
9000,160.1,באר שבע,"המלכים,10"
9000,160.2,באר שבע,"המלכים,10"
9000,160.3,באר שבע,"המלכים,10"
9000,160.4,באר שבע,"המלכים,10"
9000,160.5,באר שבע,"המלכים,10"
9000,160.6,באר שבע,"המלכים,10"
9000,161.1,באר שבע,"מגידו,4"
9000,161.2,באר שבע,"מגידו,4"
9000,161.3,באר שבע,"מגידו,4"
9000,164.1,באר שבע,"הולצברג שמחה,6"
9000,164.2,באר שבע,"הולצברג שמחה,6"
9000,164.3,באר שבע,"הולצברג שמחה,6"
9000,164.4,באר שבע,"הולצברג שמחה,6"
9000,164.5,באר שבע,"הולצברג שמחה,6"
9000,164.6,באר שבע,"הולצברג שמחה,6"
9000,172.1,באר שבע,"ישעיהו ישראל,1"
9000,172.2,באר שבע,"ישעיהו ישראל,1"
9000,172.3,באר שבע,"ישעיהו ישראל,1"
9000,172.4,באר שבע,"ישעיהו ישראל,1"
9000,175.0,באר שבע,"נמיר מרדכי,6"
9000,176.0,באר שבע,"נמיר מרדכי,6"
9000,180.0,באר שבע,"מויאל אליהו,2"
9000,181.1,באר שבע,"שיבטה,1"
9000,181.2,באר שבע,"שיבטה,1"
9000,181.3,באר שבע,"שיבטה,1"
9000,181.4,באר שבע,"שיבטה,1"
9000,182.1,באר שבע,"שד ירושלים,70"
9000,182.2,באר שבע,"שד ירושלים,70"
9000,182.3,באר שבע,"שד ירושלים,70"
9000,182.4,באר שבע,"שד ירושלים,70"
9000,197.1,באר שבע,"חטיבה שמונה,7"
9000,197.2,באר שבע,"חטיבה שמונה,7"
9000,197.3,באר שבע,"חטיבה שמונה,7"
9000,197.4,באר שבע,"חטיבה שמונה,7"
9000,197.5,באר שבע,"חטיבה שמונה,7"
9000,197.6,באר שבע,"חטיבה שמונה,7"
9000,200.0,באר שבע,"הדעת,89"
9000,202.1,באר שבע,"הדעת,98"
9000,202.2,באר שבע,"הדעת,98"
9000,203.0,באר שבע,"הדעת,87"
9000,204.0,באר שבע,"הדעת,89"
9000,205.0,באר שבע,"הדעת,89"
9000,207.0,באר שבע,"הדעת,87"
9000,208.0,באר שבע,"הדעת,87"
9000,210.0,באר שבע,"מויאל אליהו,2"
9000,213.0,באר שבע,"נמיר מרדכי,6"
9000,214.0,באר שבע,"מויאל אליהו,2"
9000,218.1,באר שבע,"מקלף מרדכי,240"
9000,218.2,באר שבע,"מקלף מרדכי,240"
9000,218.3,באר שבע,"מקלף מרדכי,240"
9000,218.4,באר שבע,"מקלף מרדכי,240"
9000,221.1,באר שבע,"רובינא חנה,26"
9000,221.2,באר שבע,"רובינא חנה,26"
9000,221.3,באר שבע,"רובינא חנה,26"
9000,235.1,באר שבע,"מאפו אברהם,7"
9000,235.2,באר שבע,"מאפו אברהם,7"
9000,235.3,באר שבע,"מאפו אברהם,7"
9000,235.4,באר שבע,"מאפו אברהם,7"
9000,235.5,באר שבע,"מאפו אברהם,7"
9000,238.1,באר שבע,"ניב דוד,25"
9000,238.2,באר שבע,"ניב דוד,25"
9000,238.3,באר שבע,"ניב דוד,25"
9000,238.4,באר שבע,"ניב דוד,25"
9000,238.5,באר שבע,"ניב דוד,25"
9000,241.1,באר שבע,"יערי מאיר,50"
9000,241.2,באר שבע,"יערי מאיר,50"
9000,241.3,באר שבע,"יערי מאיר,50"
9000,241.4,באר שבע,"יערי מאיר,50"
9000,241.5,באר שבע,"יערי מאיר,50"
9000,243.0,באר שבע,"נמיר מרדכי,6"
9000,251.0,באר שבע,"מויאל אליהו,2"
9000,252.1,באר שבע,"דורי יעקב,8"
9000,252.2,באר שבע,"דורי יעקב,8"
9000,252.3,באר שבע,"דורי יעקב,8"
9000,252.4,באר שבע,"דורי יעקב,8"
9000,257.0,באר שבע,"מויאל אליהו,2"
9000,260.1,באר שבע,"מודעי יצחק,67"
9000,260.2,באר שבע,"מודעי יצחק,67"
9000,270.1,באר שבע,"ייבין יהושע,7"
9000,270.2,באר שבע,"ייבין יהושע,7"
9000,270.3,באר שבע,"ייבין יהושע,7"
9000,270.4,באר שבע,"ייבין יהושע,7"
9000,270.5,באר שבע,"ייבין יהושע,7"
9000,270.6,באר שבע,"ייבין יהושע,7"
9000,274.0,באר שבע,"הדעת,87"
9000,276.1,באר שבע,"מודעי יצחק,67"
9000,276.2,באר שבע,"מודעי יצחק,67"
9000,276.3,באר שבע,"מודעי יצחק,67"
9000,276.4,באר שבע,"מודעי יצחק,67"
9000,276.5,באר שבע,"מודעי יצחק,67"
9000,276.6,באר שבע,"מודעי יצחק,67"
9000,277.0,באר שבע,"הדעת,89"
9000,279.0,באר שבע,"קדושי בגדד,1"
9000,281.1,באר שבע,"שדרת הערים התאומות,43"
9000,281.2,באר שבע,"שדרת הערים התאומות,43"
9000,281.3,באר שבע,"שדרת הערים התאומות,43"
9000,281.4,באר שבע,"שדרת הערים התאומות,43"
9000,281.5,באר שבע,"שדרת הערים התאומות,43"
9000,284.1,באר שבע,"שדרת הערים התאומות,20"
9000,284.2,באר שבע,"שדרת הערים התאומות,20"
9000,284.3,באר שבע,"שדרת הערים התאומות,20"
9000,284.4,באר שבע,"שדרת הערים התאומות,20"
9000,284.5,באר שבע,"שדרת הערים התאומות,20"
9000,290.0,באר שבע,"ז'בוטינסקי זאב,19"
9000,291.1,באר שבע,"ככר הגנים,16"
9000,291.2,באר שבע,"ככר הגנים,16"
9000,291.3,באר שבע,"ככר הגנים,16"
9000,291.4,באר שבע,"ככר הגנים,16"
9000,291.5,באר שבע,"ככר הגנים,16"
9000,291.6,באר שבע,"ככר הגנים,16"
9000,291.7,באר שבע,"ככר הגנים,16"
9000,298.1,באר שבע,"רבקה,4"
9000,298.2,באר שבע,"רבקה,4"
9000,298.3,באר שבע,"רבקה,4"
9000,298.4,באר שבע,"רבקה,4"
9000,298.5,באר שבע,"רבקה,4"
9000,298.6,באר שבע,"רבקה,4"
9000,300.1,באר שבע,"דרך המשחררים,41"
9000,300.2,באר שבע,"דרך המשחררים,41"
9000,300.3,באר שבע,"דרך המשחררים,41"
9000,300.4,באר שבע,"דרך המשחררים,30"
9000,300.5,באר שבע,"דרך המשחררים,30"
9000,300.6,באר שבע,"דרך המשחררים,30"
9000,302.1,באר שבע,"שריג נחום,37"
9000,302.2,באר שבע,"שריג נחום,37"
9000,302.3,באר שבע,"שריג נחום,37"
9000,302.4,באר שבע,"שריג נחום,37"
9000,302.5,באר שבע,"שריג נחום,37"
9000,302.6,באר שבע,"שריג נחום,37"
9000,304.1,באר שבע,"האוזנר גדעון,65"
9000,304.2,באר שבע,"האוזנר גדעון,65"
9000,304.3,באר שבע,"האוזנר גדעון,65"
399,1.0,באר שבע,בארי
399,2.0,באר שבע,בארי
762,1.0,באר שבע,בטחה
1348,1.1,באר שבע,ביר הדאג'
1348,1.2,באר שבע,ביר הדאג'
723,1.0,באר שבע,בית הגדי
598,1.1,באר שבע,בית קמה
598,1.2,באר שבע,בית קמה
1363,1.0,באר שבע,בני נצרים
2060,1.0,באר שבע,ברוש
976,1.0,באר שבע,ג'נאביב (שבט)
352,1.0,באר שבע,גבולות
2014,1.0,באר שבע,גבעולים
1344,1.1,באר שבע,"גבעות בר,1"
1344,1.2,באר שבע,"גבעות בר,1"
736,1.1,באר שבע,גילת
736,1.2,באר שבע,גילת
1129,1.0,באר שבע,גרופית
849,1.1,באר שבע,דבירה
849,1.2,באר שבע,דבירה
2200,1.1,באר שבע,"הגפן,4"
2200,1.2,באר שבע,"הגפן,4"
2200,1.3,באר שבע,"הגפן,4"
2200,3.0,באר שבע,הרצל
2200,5.0,באר שבע,המלאכה
2200,8.0,באר שבע,"מ""ג המעפילים"
2200,9.0,באר שבע,"מ""ג המעפילים"
2200,10.0,באר שבע,"בר כוכבא,210"
2200,12.0,באר שבע,"מ""ג המעפילים"
2200,13.0,באר שבע,הצבר
2200,14.0,באר שבע,הצבר
2200,15.0,באר שבע,"העצמאות,52"
2200,17.0,באר שבע,שד בן גוריון
2200,18.0,באר שבע,הצבר
2200,19.0,באר שבע,שד בן גוריון
2200,20.0,באר שבע,"רחבת רמב""ם"
2200,21.1,באר שבע,כובשי אילת
2200,21.2,באר שבע,כובשי אילת
2200,21.3,באר שבע,כובשי אילת
2200,22.0,באר שבע,שד בן גוריון
2200,23.0,באר שבע,"העצמאות,52"
2200,24.0,באר שבע,"העצמאות,52"
2200,27.0,באר שבע,"המעפיל,1"
2200,28.0,באר שבע,"רחבת רמב""ם"
2200,30.1,באר שבע,שבזי שלום
2200,30.2,באר שבע,שבזי שלום
2200,30.3,באר שבע,שבזי שלום
2200,32.0,באר שבע,"רחבת רמב""ם"
2200,33.0,באר שבע,"המעפיל,1"
2200,34.0,באר שבע,"העצמאות,52"
2200,36.1,באר שבע,כורזין
2200,36.2,באר שבע,כורזין
2200,36.3,באר שבע,כורזין
2200,36.4,באר שבע,כורזין
2200,40.1,באר שבע,"דולב,11"
2200,40.2,באר שבע,"דולב,11"
2200,41.1,באר שבע,"דפנה,9"
2200,41.2,באר שבע,"דפנה,9"
2200,42.0,באר שבע,"הר גבים,1"
2200,43.1,באר שבע,שיקמה
2200,43.2,באר שבע,שיקמה
2200,44.1,באר שבע,"ברקן,18"
2200,44.2,באר שבע,"ברקן,18"
2200,44.3,באר שבע,"ברקן,18"
2200,46.1,באר שבע,שד בן גוריון
2200,46.2,באר שבע,שד בן גוריון
2200,46.3,באר שבע,שד בן גוריון
2200,46.4,באר שבע,שד בן גוריון
2200,46.5,באר שבע,שד בן גוריון
2200,48.1,באר שבע,"גמלא,44"
2200,48.2,באר שבע,"גמלא,44"
2200,49.0,באר שבע,"הר גבים,1"
2200,66.1,באר שבע,"רחבת האצ""ל"
2200,66.2,באר שבע,"רחבת האצ""ל"
2200,66.3,באר שבע,"רחבת האצ""ל"
2200,66.4,באר שבע,"רחבת האצ""ל"
2200,90.0,באר שבע,דרך ברלב
2200,91.0,באר שבע,מחנה עדי
1241,1.0,באר שבע,דקל
1349,1.0,באר שבע,דריג'את
1169,1.0,באר שבע,הוואשלה (שבט)
1169,2.0,באר שבע,הוואשלה (שבט)
956,2.1,באר שבע,הוזייל (שבט)
956,2.2,באר שבע,הוזייל (שבט)
1261,1.0,באר שבע,הר עמשא
1065,1.0,באר שבע,זמרת
2064,1.0,באר שבע,זרועה
1239,1.0,באר שבע,חולית
1303,2.1,באר שבע,חורה
1303,2.2,באר שבע,חורה
1303,2.3,באר שבע,חורה
1303,3.1,באר שבע,שכ 6
1303,3.2,באר שבע,שכ 6
1303,5.1,באר שבע,שכ 4
1303,5.2,באר שבע,שכ 4
1303,6.1,באר שבע,שכ 17
1303,6.2,באר שבע,שכ 17
1303,6.3,באר שבע,שכ 17
1303,11.1,באר שבע,שכ 9
1303,11.2,באר שבע,שכ 9
1303,11.3,באר שבע,שכ 9
1303,12.1,באר שבע,שכ 9
1303,12.2,באר שבע,שכ 9
1303,12.3,באר שבע,שכ 9
13,1.0,באר שבע,חצבה
397,1.0,באר שבע,חצרים
397,2.0,באר שבע,חצרים
1177,1.0,באר שבע,טללים
3743,1.0,באר שבע,טנא
1232,1.0,באר שבע,יבול
1158,1.0,באר שבע,יהל
803,1.0,באר שבע,יושיביה
866,1.1,באר שבע,יטבתה
866,1.2,באר שבע,יטבתה
831,2.1,באר שבע,"הפלמ""ח"
831,2.2,באר שבע,"הפלמ""ח"
831,2.3,באר שבע,"הפלמ""ח"
831,3.0,באר שבע,"ההגנה,926"
831,4.0,באר שבע,ההדרים
831,5.0,באר שבע,"בר כוכבא,23"
831,6.0,באר שבע,"בורנשטיין צבי,927"
831,7.0,באר שבע,"רבי כדיר בוכריס,903"
831,8.0,באר שבע,"הדקל,900"
831,9.1,באר שבע,"בורנשטיין צבי,918"
831,9.2,באר שבע,"בורנשטיין צבי,918"
831,10.0,באר שבע,"רבי כדיר בוכריס,903"
831,11.1,באר שבע,"הסהר,281"
831,11.2,באר שבע,הקשת
831,12.1,באר שבע,"נחל צין,39"
831,12.2,באר שבע,"נחל צין,39"
831,13.0,באר שבע,"ההגנה,926"
916,1.0,באר שבע,ישע
1227,1.0,באר שבע,יתד
1367,1.0,באר שבע,כחלה
840,1.0,באר שבע,כיסופים
1291,1.0,באר שבע,כמהין
1059,1.1,באר שבע,שכ 42
1059,1.2,באר שבע,שכ 42
1059,3.1,באר שבע,שכ 33
1059,3.2,באר שבע,שכ 33
1059,3.3,באר שבע,שכ 33
1059,4.1,באר שבע,שכ 18
1059,4.2,באר שבע,שכ 18
1059,6.1,באר שבע,שכ 32
1059,6.2,באר שבע,שכ 32
1059,6.3,באר שבע,שכ 32
1059,7.1,באר שבע,שכ 30
1059,7.2,באר שבע,שכ 30
1059,9.1,באר שבע,שכ 18
1059,9.2,באר שבע,שכ 18
1059,9.3,באר שבע,שכ 18
1059,11.1,באר שבע,כסיפה
1059,11.2,באר שבע,כסיפה
1059,11.3,באר שבע,כסיפה
1095,1.0,באר שבע,כפר מימון
1085,1.0,באר שבע,כרם שלום
1198,1.0,באר שבע,כרמים
3656,1.0,באר שבע,כרמל
2023,1.0,באר שבע,להב
1271,1.1,באר שבע,"ורד,9"
1271,1.2,באר שבע,"ורד,9"
1271,1.3,באר שבע,"ורד,9"
1271,1.4,באר שבע,"ורד,9"
1271,1.5,באר שבע,"ורד,9"
1271,2.0,באר שבע,"ורד,9"
1271,4.0,באר שבע,"ורד,9"
1271,7.0,באר שבע,"ורד,9"
1271,8.0,באר שבע,"ורד,9"
1255,1.0,באר שבע,לוטן
1060,2.0,באר שבע,לקיה
1060,4.0,באר שבע,שכ 8
1060,6.1,באר שבע,לקיה
1060,6.2,באר שבע,לקיה
1060,6.3,באר שבע,לקיה
1060,6.4,באר שבע,לקיה
1060,6.5,באר שבע,לקיה
1060,6.6,באר שבע,לקיה
1060,9.1,באר שבע,שכ 15
1060,9.2,באר שבע,שכ 15
1060,9.3,באר שבע,שכ 15
1060,10.1,באר שבע,לקיה
1060,10.2,באר שבע,לקיה
1060,10.3,באר שבע,לקיה
1060,12.0,באר שבע,שכ 8
1080,1.0,באר שבע,מבועים
1080,2.0,באר שבע,מבועים
829,1.0,באר שבע,מבטחים
